contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry,timestamp
QQQ251128P00533000,2025-11-07 17:27:06+00:00,533.0,1.53,0.92,0.99,0.59,62.765957,23.0,95,0.3505924316406249,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00534000,2025-11-07 17:27:06+00:00,534.0,1.57,0.95,1.01,0.87000006,124.28572,19.0,414,0.34802898071289057,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00535000,2025-11-07 20:25:19+00:00,535.0,1.22,0.97,1.04,0.22000003,22.000004,158.0,1287,0.3461979443359374,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00536000,2025-11-07 19:45:10+00:00,536.0,1.21,1.0,1.06,0.20000005,19.801985,50.0,197,0.3435124243164062,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00537000,2025-11-07 17:26:29+00:00,537.0,1.71,1.02,1.09,0.96000004,128.00002,12.0,27,0.3415593188476562,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00538000,2025-11-07 20:11:58+00:00,538.0,1.25,1.05,1.12,0.23000002,22.54902,33.0,96,0.3394841442871094,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00539000,2025-11-07 16:10:30+00:00,539.0,1.97,1.08,1.15,0.69000006,53.906258,23.0,138,0.33728690063476563,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00540000,2025-11-07 20:40:53+00:00,540.0,1.28,1.11,1.18,0.029999971,2.3999977,499.0,3227,0.3350896569824219,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00541000,2025-11-07 16:08:30+00:00,541.0,2.04,1.14,1.22,0.79999995,64.51613,59.0,38,0.33350275878906255,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00542000,2025-11-07 20:40:15+00:00,542.0,1.36,1.17,1.25,-0.029999971,-2.1582713,26.0,243,0.3311834460449219,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00543000,2025-11-07 20:57:58+00:00,543.0,1.34,1.21,1.28,0.0,0.0,138.0,188,0.3288641333007812,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00544000,2025-11-07 16:09:33+00:00,544.0,2.26,1.24,1.32,0.87,62.58993,19.0,1533,0.3270330969238281,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00545000,2025-11-07 20:49:29+00:00,545.0,1.47,1.28,1.36,0.120000005,8.888889,15.0,1525,0.32507999145507804,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00546000,2025-11-07 16:51:54+00:00,546.0,2.46,1.32,1.4,1.14,86.36363,17.0,44,0.323126885986328,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00547000,2025-11-07 15:36:11+00:00,547.0,2.11,1.36,1.44,1.3199999,167.0886,28.0,50,0.3210517114257812,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00548000,2025-11-07 17:13:53+00:00,548.0,2.25,1.4,1.48,0.65,40.624996,37.0,113,0.3189765368652343,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00549000,2025-11-07 17:02:41+00:00,549.0,2.93,1.44,1.52,1.9100001,187.25491,116.0,2948,0.31677929321289056,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00550000,2025-11-07 20:58:16+00:00,550.0,1.57,1.48,1.56,-0.17999995,-10.285711,589.0,3612,0.31445998046874996,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00551000,2025-11-07 15:41:07+00:00,551.0,2.47,1.53,1.62,0.96000004,63.57616,13.0,824,0.3131172204589844,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00552000,2025-11-07 18:09:01+00:00,552.0,2.67,1.58,1.67,0.8900001,50.000008,23.0,31,0.3112251495361328,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00553000,2025-11-07 20:16:22+00:00,553.0,1.93,1.63,1.72,0.52,36.879433,15.0,131,0.3092110095214844,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00554000,2025-11-07 19:01:59+00:00,554.0,2.48,1.68,1.77,0.8000001,47.619053,25.0,139,0.30713583496093744,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00555000,2025-11-07 20:49:39+00:00,555.0,2.02,1.74,1.82,0.03999996,2.0202003,627.0,5831,0.30493859130859374,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00556000,2025-11-07 20:58:29+00:00,556.0,1.99,1.78,1.88,0.029999971,1.5306108,59.0,4330,0.303168589477539,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00557000,2025-11-07 20:11:59+00:00,557.0,2.17,1.84,1.94,1.0300001,90.35088,12.0,48,0.3012765185546875,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00558000,2025-11-07 20:56:08+00:00,558.0,2.1,1.9,2.01,0.25999987,14.130427,32.0,189,0.2997506549072265,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00559000,2025-11-07 17:25:00+00:00,559.0,3.36,1.96,2.07,1.3399999,66.33663,50.0,176,0.29767548034667957,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00560000,2025-11-07 20:47:59+00:00,560.0,2.32,2.03,2.14,-0.03999996,-1.6949137,352.0,1527,0.295905478515625,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00561000,2025-11-07 20:46:00+00:00,561.0,2.22,2.1,2.21,0.26,13.2653055,65.0,1139,0.29407444213867184,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00562000,2025-11-07 21:11:28+00:00,562.0,2.25,2.18,2.28,-0.23000002,-9.274195,208.0,714,0.2921213366699218,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00563000,2025-11-07 17:21:08+00:00,563.0,4.0,2.25,2.36,1.6700001,71.67382,17.0,177,0.290473403930664,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00564000,2025-11-07 18:06:21+00:00,564.0,4.06,2.33,2.44,1.81,80.44444,99.0,153,0.2887034020996093,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00565000,2025-11-07 20:49:17+00:00,565.0,2.77,2.4,2.52,0.00999999,0.3623185,406.0,1570,0.2868113311767577,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00566000,2025-11-07 20:14:55+00:00,566.0,2.92,2.49,2.6,0.27999997,10.606059,16.0,209,0.28479719116210933,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00567000,2025-11-07 19:20:04+00:00,567.0,3.72,2.58,2.69,1.4200001,61.739136,10.0,407,0.2830882238769531,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00568000,2025-11-07 21:00:48+00:00,568.0,2.76,2.67,2.79,0.21000004,8.235296,233.0,144,0.2815623602294921,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00569000,2025-11-07 20:29:01+00:00,569.0,3.34,2.76,2.88,0.3399999,11.333331,29.0,177,0.27960925476074217,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00570000,2025-11-07 21:14:23+00:00,570.0,2.99,2.86,2.98,-0.12999988,-4.1666627,780.0,4167,0.2779002874755859,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00571000,2025-11-07 19:44:48+00:00,571.0,3.46,2.96,3.08,0.51,17.288136,44.0,77,0.2760692510986328,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00572000,2025-11-07 21:11:28+00:00,572.0,3.16,3.07,3.19,-0.23000002,-6.7846613,35.0,372,0.27436028381347655,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00573000,2025-11-07 18:33:04+00:00,573.0,4.67,3.18,3.3,1.96,72.32472,22.0,195,0.27259028198242186,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00574000,2025-11-07 20:32:22+00:00,574.0,3.89,3.29,3.41,0.6300001,19.325157,41.0,192,0.27069821105957037,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00575000,2025-11-07 21:12:39+00:00,575.0,3.51,3.41,3.53,-0.1400001,-3.8356192,5468.0,4656,0.268989243774414,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00576000,2025-11-07 20:17:10+00:00,576.0,4.11,3.53,3.66,0.21000004,5.3846164,46.0,187,0.2674023455810547,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00577000,2025-11-07 20:40:01+00:00,577.0,4.17,3.66,3.78,0.27999997,7.1979427,62.0,581,0.26544924011230464,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00578000,2025-11-07 20:18:31+00:00,578.0,4.54,3.79,3.92,0.88999987,24.383556,53.0,215,0.2638623419189453,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00579000,2025-11-07 20:45:04+00:00,579.0,4.38,3.93,4.06,0.099999905,2.3364463,1712.0,1930,0.2621838919067383,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00580000,2025-11-07 21:09:11+00:00,580.0,4.21,4.07,4.2,0.01999998,0.4773265,2111.0,9194,0.2603833728027344,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00581000,2025-11-07 20:42:10+00:00,581.0,4.87,4.22,4.35,0.44000006,9.9322815,72.0,95,0.25867440551757814,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00582000,2025-11-07 20:22:56+00:00,582.0,5.27,4.37,4.51,0.9299998,21.428568,79.0,288,0.25708750732421876,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00583000,2025-11-07 20:04:41+00:00,583.0,4.84,4.53,4.67,0.8800001,22.222225,60.0,119,0.2553175054931641,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00584000,2025-11-07 20:14:26+00:00,584.0,5.33,4.7,4.83,0.7999997,17.660036,85.0,126,0.253486469116211,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00585000,2025-11-07 21:04:45+00:00,585.0,4.92,4.87,5.01,-0.21999979,-4.280152,639.0,2571,0.25193008819580076,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00586000,2025-11-07 17:11:57+00:00,586.0,5.62,5.04,5.19,0.3699999,7.0476165,39.0,213,0.25025163818359375,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00587000,2025-11-07 17:34:35+00:00,587.0,8.36,5.23,5.37,3.8299994,84.54745,128.0,275,0.24842060180664063,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00588000,2025-11-07 20:45:10+00:00,588.0,5.75,5.42,5.56,0.05000019,0.8771963,86.0,360,0.24665059997558597,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00589000,2025-11-07 20:56:20+00:00,589.0,6.1,5.62,5.76,0.23000002,3.9182286,26.0,251,0.2449416326904297,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00590000,2025-11-07 21:08:17+00:00,590.0,5.95,5.82,5.97,-0.23000002,-3.721683,2643.0,9407,0.24329369995117187,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00591000,2025-11-07 20:28:37+00:00,591.0,7.22,6.04,6.18,0.9199996,14.603168,22.0,223,0.2415236981201172,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00592000,2025-11-07 16:59:37+00:00,592.0,6.65,6.26,6.41,0.30999994,4.889589,42.0,365,0.239967317199707,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00593000,2025-11-07 20:38:27+00:00,593.0,6.94,6.49,6.63,0.17000008,2.5110793,36.0,199,0.23804472900390622,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00594000,2025-11-07 20:56:20+00:00,594.0,7.28,6.71,6.88,0.42000008,6.1224504,33.0,289,0.23657989990234374,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00595000,2025-11-07 21:07:31+00:00,595.0,7.16,6.95,7.11,0.049999714,0.7032308,5250.0,1479,0.2345657598876953,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00596000,2025-11-07 20:59:07+00:00,596.0,7.61,7.2,7.37,0.26999998,3.678474,76.0,632,0.2329178271484375,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00597000,2025-11-07 17:08:54+00:00,597.0,11.4,7.48,7.64,3.5999994,46.15384,112.0,576,0.23133092895507812,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00598000,2025-11-07 20:55:49+00:00,598.0,8.45,7.74,7.91,1.9899998,30.80495,441.0,373,0.22956092712402343,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00599000,2025-11-07 20:55:39+00:00,599.0,8.7,8.01,8.17,0.34999943,4.19161,165.0,332,0.2273942007446289,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00600000,2025-11-07 21:08:58+00:00,600.0,8.54,8.3,8.41,0.35000038,4.273509,10414.0,10694,0.22470868072509764,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00601000,2025-11-07 20:57:18+00:00,601.0,9.25,8.6,8.78,0.60999966,7.0601807,268.0,644,0.22422040435791013,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00602000,2025-11-07 21:06:18+00:00,602.0,9.04,8.91,9.08,0.3000002,3.4324965,492.0,396,0.22226729888916014,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00603000,2025-11-07 21:09:18+00:00,603.0,9.4,9.23,9.4,0.0,0.0,176.0,1129,0.22046677978515622,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00604000,2025-11-07 20:50:46+00:00,604.0,10.65,9.56,9.72,1.1199999,11.75236,2189.0,2153,0.218483157043457,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00605000,2025-11-07 21:11:05+00:00,605.0,10.05,9.89,10.06,0.32000065,3.2888043,1126.0,4427,0.21662160339355468,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00606000,2025-11-07 21:00:46+00:00,606.0,10.53,10.24,10.41,0.3800001,3.7438438,110.0,250,0.21476004974365231,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00607000,2025-11-07 20:45:04+00:00,607.0,11.24,10.61,10.78,0.3199997,2.9304001,605.0,670,0.21305108245849608,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00608000,2025-11-07 21:00:31+00:00,608.0,11.33,10.98,11.19,0.27999973,2.5339344,216.0,883,0.2117998742675781,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00609000,2025-11-07 21:02:15+00:00,609.0,11.53,11.37,11.58,0.069999695,0.6108176,159.0,689,0.20996883789062498,False,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00610000,2025-11-07 21:09:21+00:00,610.0,11.95,11.76,11.97,0.35999966,3.106123,1061.0,2751,0.2079241806030273,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00611000,2025-11-07 21:12:15+00:00,611.0,12.42,12.17,12.39,0.6000004,5.076145,160.0,386,0.20618469604492184,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00612000,2025-11-07 21:12:15+00:00,612.0,12.84,12.59,12.81,0.6300001,5.159706,83.0,455,0.2041705560302734,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00613000,2025-11-07 21:13:49+00:00,613.0,13.14,13.04,13.25,-0.13000011,-0.9796542,449.0,962,0.20230900238037108,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00614000,2025-11-07 20:02:51+00:00,614.0,14.56,13.47,13.7,1.1900005,8.900528,93.0,988,0.20032537963867186,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00615000,2025-11-07 21:13:32+00:00,615.0,14.19,13.93,14.16,0.6499996,4.8005877,1039.0,2107,0.1982807223510742,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00616000,2025-11-07 20:57:27+00:00,616.0,15.45,14.41,14.64,1.2200003,8.573439,72.0,299,0.1963276168823242,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00617000,2025-11-07 20:32:04+00:00,617.0,16.56,14.08,15.59,1.499999,9.960153,532.0,833,0.202583657836914,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00618000,2025-11-07 20:56:16+00:00,618.0,16.2,14.86,16.1,0.9000006,5.8823566,188.0,740,0.20069158691406247,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00619000,2025-11-07 20:25:33+00:00,619.0,18.41,14.62,16.42,2.5299997,15.931988,68.0,244,0.1950153741455078,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00620000,2025-11-07 20:40:27+00:00,620.0,18.15,14.73,18.61,2.3599997,14.946166,1509.0,3401,0.22354902435302731,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00621000,2025-11-07 21:08:24+00:00,621.0,17.33,15.38,17.73,2.9799995,20.766548,78.0,165,0.19516796051025392,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00622000,2025-11-07 21:14:05+00:00,622.0,17.88,15.95,18.08,0.32999992,1.8803415,339.0,514,0.18903398864746096,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00623000,2025-11-07 20:46:00+00:00,623.0,19.65,16.72,18.85,1.6900005,9.409803,44.0,427,0.19062088684082032,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00624000,2025-11-07 18:11:37+00:00,624.0,22.23,17.4,19.25,4.8199997,27.685238,132.0,522,0.1846395013427734,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00625000,2025-11-07 20:40:27+00:00,625.0,21.31,17.87,21.51,2.6899986,14.446823,301.0,1942,0.21546194702148438,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00626000,2025-11-07 21:00:27+00:00,626.0,20.47,18.58,22.15,0.6700001,3.3838387,78.0,248,0.2142107388305664,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00627000,2025-11-07 21:08:24+00:00,627.0,20.96,19.28,22.8,0.3599987,1.7475665,29.0,232,0.21289849609375,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00628000,2025-11-07 17:18:13+00:00,628.0,29.64,19.8,22.03,9.129999,44.514866,147.0,946,0.18109949768066402,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00629000,2025-11-07 16:11:44+00:00,629.0,23.96,20.56,22.71,2.4699993,11.493715,4.0,7025,0.1790853576660156,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00630000,2025-11-07 21:07:27+00:00,630.0,23.03,21.16,24.83,0.40000153,1.767572,266.0,3453,0.2090533197021484,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00631000,2025-11-07 15:11:58+00:00,631.0,27.75,21.95,25.53,8.15,41.58163,3.0,213,0.20771055969238278,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00632000,2025-11-07 21:13:50+00:00,632.0,24.44,22.59,26.26,0.94000053,4.000002,20.0,4428,0.20676452423095698,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00633000,2025-11-07 19:44:16+00:00,633.0,27.1,23.39,27.0,2.5100002,10.207402,18.0,427,0.20575745422363279,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00634000,2025-11-07 20:32:08+00:00,634.0,28.22,24.16,27.75,5.629999,24.92253,118.0,467,0.20471986694335934,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00635000,2025-11-07 21:04:47+00:00,635.0,26.5,24.99,28.53,2.9400005,12.47878,71.0,1046,0.2041705560302734,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00636000,2025-11-07 15:22:09+00:00,636.0,31.7,25.81,29.32,5.0,18.726591,2.0,146,0.20356021057128904,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00637000,2025-11-06 20:31:10+00:00,637.0,25.78,26.68,30.11,0.0,0.0,2.0,76,0.20270572692871092,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00638000,2025-11-07 16:57:12+00:00,638.0,39.19,27.47,30.93,10.389999,36.07639,1.0,222,0.2024005541992187,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00639000,2025-11-07 16:52:19+00:00,639.0,39.0,28.31,31.76,9.549999,32.42784,13.0,65,0.20209538146972655,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00640000,2025-11-07 17:29:28+00:00,640.0,38.91,29.13,32.61,8.92,29.743248,145.0,275,0.20215641601562498,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00641000,2025-11-04 17:32:37+00:00,641.0,22.25,30.02,33.46,0.0,0.0,1.0,2,0.20191227783203125,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00642000,2025-11-07 20:44:31+00:00,642.0,33.83,30.89,34.33,11.640001,52.456062,87.0,170,0.20215641601562498,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00643000,2025-10-31 16:11:19+00:00,643.0,20.0,31.67,35.21,0.0,0.0,1.0,1,0.2024005541992187,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00644000,2025-11-06 14:54:16+00:00,644.0,26.23,32.67,36.1,0.0,0.0,1.0,4,0.20288883056640622,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00645000,2025-11-07 16:24:45+00:00,645.0,44.0,33.51,37.0,9.84,28.805622,8.0,742,0.20343814147949218,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00646000,2025-11-04 21:05:11+00:00,646.0,28.35,34.48,37.92,0.0,0.0,62.0,31,0.204536763305664,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00647000,2025-10-28 16:31:47+00:00,647.0,20.47,35.37,38.84,0.0,0.0,,1,0.20551331604003903,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00648000,2025-11-06 17:19:18+00:00,648.0,36.75,36.34,39.77,0.0,0.0,18.0,18,0.20667297241210933,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00649000,2025-11-06 17:30:36+00:00,649.0,38.21,36.83,40.71,0.0,0.0,1.0,36,0.20813780151367184,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00650000,2025-11-07 17:33:40+00:00,650.0,48.06,37.78,41.65,9.900002,25.943401,3.0,620,0.20948056152343747,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00655000,2025-11-07 20:02:28+00:00,655.0,46.65,42.61,46.49,12.580002,36.92399,3.0,1,0.22064988342285152,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00660000,2025-11-07 20:13:23+00:00,660.0,51.44,47.9,51.48,5.2599983,11.390208,2.0,9,0.23743438354492186,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00665000,2025-11-06 21:00:17+00:00,665.0,53.54,52.85,56.48,0.0,0.0,11.0,0,0.25427991821289064,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00670000,2025-11-06 20:32:35+00:00,670.0,56.12,57.85,61.48,0.0,0.0,10.0,1,0.27075924560546877,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00675000,2025-11-06 15:15:16+00:00,675.0,59.51,62.85,66.48,0.0,0.0,1.0,0,0.2869944348144531,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00680000,2025-11-05 15:07:36+00:00,680.0,58.0,67.6,71.48,0.0,0.0,1.0,0,0.3028023822021484,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
QQQ251128P00685000,2025-11-05 15:38:30+00:00,685.0,62.85,72.97,76.48,0.0,0.0,1.0,0,0.31836619140624994,True,REGULAR,USD,put,QQQ,2025-11-28,2025-11-09 05:50:15.439882
