contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry
NVDA251219P01060000,2024-06-06 13:30:06+00:00,1060.0,154.61,159.8,162.1,0.0,0.0,2.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01070000,2024-03-20 16:57:27+00:00,1070.0,299.65,354.05,370.8,0.0,0.0,2.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01080000,2024-05-30 13:55:15+00:00,1080.0,185.33,168.8,171.2,0.0,0.0,2.0,124.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01090000,2024-06-07 18:10:08+00:00,1090.0,177.05,173.45,175.9,-1.73999,-0.973203,3.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01100000,2024-06-06 13:52:38+00:00,1100.0,178.5,178.2,180.9,0.0,0.0,8.0,60.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01110000,2024-06-06 13:41:13+00:00,1110.0,175.7,182.95,185.35,0.0,0.0,2.0,125.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01120000,2024-06-04 19:29:47+00:00,1120.0,202.95,187.6,190.2,0.0,0.0,1.0,27.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01130000,2024-06-06 15:24:08+00:00,1130.0,198.2,192.5,195.15,0.0,0.0,5.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01140000,2024-06-06 15:02:03+00:00,1140.0,200.3,197.5,200.15,0.0,0.0,1.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01150000,2024-06-07 19:19:01+00:00,1150.0,206.87,202.6,205.3,-0.730011,-0.351643,3.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01160000,2024-06-06 15:29:15+00:00,1160.0,212.65,207.55,210.25,0.0,0.0,3.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01170000,2024-06-06 16:00:45+00:00,1170.0,218.22,212.6,215.65,0.0,0.0,12.0,25.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01180000,2024-06-07 13:41:57+00:00,1180.0,229.55,217.9,220.9,5.84,2.61052,7.0,41.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01190000,2024-06-05 16:24:49+00:00,1190.0,227.38,223.15,225.75,0.0,0.0,1.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01200000,2024-06-06 17:46:25+00:00,1200.0,236.07,228.55,231.45,0.0,0.0,18.0,94.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01210000,2024-06-07 18:05:26+00:00,1210.0,238.0,233.8,236.6,-2.2,-0.915902,4.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01220000,2024-06-06 16:35:40+00:00,1220.0,249.5,239.3,242.5,0.0,0.0,13.0,58.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01230000,2024-05-30 17:49:03+00:00,1230.0,272.35,244.65,247.95,0.0,0.0,14.0,51.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01240000,2024-06-04 19:46:23+00:00,1240.0,268.2,250.2,253.45,0.0,0.0,10.0,162.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01250000,2024-06-06 13:34:13+00:00,1250.0,247.05,255.95,259.1,0.0,0.0,1.0,107.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01260000,2024-06-06 15:29:59+00:00,1260.0,267.2,261.1,265.05,0.0,0.0,2.0,232.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01270000,2024-06-04 19:46:23+00:00,1270.0,286.45,266.8,271.05,0.0,0.0,8.0,197.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01280000,2024-06-04 19:46:23+00:00,1280.0,292.65,272.55,276.4,0.0,0.0,8.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01290000,2024-06-04 19:46:23+00:00,1290.0,298.85,278.35,281.85,0.0,0.0,8.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01300000,2024-06-06 19:26:30+00:00,1300.0,294.0,284.45,288.45,0.0,0.0,4.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01320000,2024-06-04 19:46:23+00:00,1320.0,317.7,296.35,300.25,0.0,0.0,8.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01340000,2024-06-06 15:46:07+00:00,1340.0,314.96,308.4,312.5,0.0,0.0,2.0,14.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01360000,2024-06-04 19:46:23+00:00,1360.0,343.6,320.65,326.05,0.0,0.0,8.0,16.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01380000,2024-06-04 19:46:23+00:00,1380.0,356.9,332.5,338.6,0.0,0.0,8.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01400000,2024-06-06 13:45:23+00:00,1400.0,337.83,345.35,351.3,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01420000,2024-05-24 15:55:15+00:00,1420.0,445.07,358.35,364.7,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01440000,2024-02-15 18:04:23+00:00,1440.0,710.15,595.1,614.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01460000,2024-05-08 15:09:56+00:00,1460.0,586.9,385.15,391.65,0.0,0.0,24.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01480000,2024-03-13 15:35:06+00:00,1480.0,627.65,611.35,621.05,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01500000,2024-06-06 14:37:03+00:00,1500.0,412.48,412.75,419.25,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01540000,2024-05-08 15:10:18+00:00,1540.0,657.55,441.05,448.55,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01560000,2024-05-08 15:11:10+00:00,1560.0,675.7,451.25,466.5,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01580000,2024-03-26 13:59:47+00:00,1580.0,663.15,762.15,782.0,0.0,0.0,2.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01600000,2024-06-06 13:54:05+00:00,1600.0,491.0,481.35,495.15,0.0,0.0,1.0,38.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01620000,2024-05-24 15:55:15+00:00,1620.0,607.25,497.45,510.2,0.0,0.0,6.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01640000,2024-05-08 15:54:17+00:00,1640.0,752.6,511.1,524.8,0.0,0.0,4.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01650000,2024-04-17 16:33:00+00:00,1650.0,804.11,729.15,746.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01660000,2024-05-08 15:11:24+00:00,1660.0,767.25,527.3,542.1,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01670000,2024-03-11 13:32:02+00:00,1670.0,824.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01680000,2024-03-07 17:55:30+00:00,1680.0,776.55,799.45,814.0,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01690000,2024-04-23 16:47:41+00:00,1690.0,871.05,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01700000,2024-04-23 16:31:27+00:00,1700.0,880.14,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01710000,2024-03-07 17:39:03+00:00,1710.0,805.05,827.9,838.85,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01720000,2024-05-24 15:55:15+00:00,1720.0,694.34,573.2,588.1,0.0,0.0,4.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01780000,2024-03-20 16:16:38+00:00,1780.0,900.39,1008.0,1026.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01790000,2024-03-08 18:34:21+00:00,1790.0,922.2,902.0,920.0,0.0,0.0,82.0,82.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01850000,2024-03-14 18:11:29+00:00,1850.0,972.3,958.0,978.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01890000,2024-04-23 16:47:41+00:00,1890.0,1071.05,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P01900000,2024-04-03 19:38:23+00:00,1900.0,1008.0,1002.0,1022.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P02220000,2024-05-29 17:55:18+00:00,2220.0,1072.59,1011.0,1027.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA251219P02280000,2024-05-29 17:55:18+00:00,2280.0,1131.34,1066.0,1086.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2025-12-19
NVDA260116C00000500,2025-11-07 19:53:10+00:00,0.5,186.27,186.15,188.4,-1.8600006,-0.98867834,153.0,60772.0,0.0,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00001000,2025-11-07 20:35:43+00:00,1.0,186.06,186.35,187.9,-1.1399994,-0.60897404,77.0,16878.0,9.859378837890628,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00001500,2025-11-07 19:58:39+00:00,1.5,185.44,185.15,188.35,-11.919998,-6.0397234,1.0,1611.0,4.968753789062499,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00002000,2025-11-04 17:39:46+00:00,2.0,199.04,185.35,186.95,0.0,0.0,98.0,16067.0,0.500005,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00002500,2025-10-27 14:11:56+00:00,2.5,187.37,184.2,187.35,0.0,0.0,1.0,663.0,4.437504453124999,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00003000,2025-10-14 19:39:53+00:00,3.0,178.6,184.55,186.0,0.0,0.0,10.0,2060.0,4.20312974609375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00003500,2025-10-09 18:22:58+00:00,3.5,189.4,183.2,186.35,0.0,0.0,1.0,5.0,4.007817490234375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00004000,2025-09-25 14:38:00+00:00,4.0,173.4,182.7,186.35,0.0,0.0,8.0,50.0,4.574223032226563,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00004500,2025-08-19 14:49:07+00:00,4.5,173.28,170.65,171.65,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00005000,2025-11-03 14:45:30+00:00,5.0,203.27,181.75,184.8,0.0,0.0,1.0,899.0,3.5781260546875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00005500,2025-08-19 14:50:47+00:00,5.5,172.51,169.7,170.7,0.0,0.0,,171.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00006000,2025-10-07 19:08:46+00:00,6.0,179.8,180.7,184.25,0.0,0.0,1.0,71.0,3.8789065527343753,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00007000,2025-08-12 18:32:38+00:00,7.0,176.0,0.0,0.0,0.0,0.0,1.0,313.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00008000,2025-10-10 18:33:30+00:00,8.0,180.11,178.7,181.9,0.0,0.0,1.0,136.0,3.1250021875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00009000,2025-11-07 16:45:04+00:00,9.0,171.85,177.75,180.9,-21.09999,-10.935472,2.0,214.0,3.058596103515625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00010000,2025-11-05 17:43:40+00:00,10.0,191.75,177.55,180.0,0.0,0.0,13.0,15544.0,3.5917978955078125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00011000,2025-09-18 15:34:37+00:00,11.0,166.1,175.75,178.95,0.0,0.0,1.0,36.0,2.886721533203125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00012000,2025-11-05 17:47:28+00:00,12.0,190.23,174.75,177.95,0.0,0.0,3.0,157.0,2.792971767578125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00013000,2025-10-27 14:02:40+00:00,13.0,178.28,173.75,176.95,0.0,0.0,1.0,208.0,2.7031282421875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00014000,2025-06-26 13:58:20+00:00,14.0,141.65,161.85,166.9,0.0,0.0,50.0,292.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00015000,2025-10-28 19:47:12+00:00,15.0,186.49,171.85,175.1,0.0,0.0,20.0,846.0,2.728518803710937,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00016000,2025-10-17 16:23:21+00:00,16.0,166.89,170.8,174.0,0.0,0.0,2.0,1463.0,2.5546911132812498,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00017000,2025-09-16 18:06:13+00:00,17.0,158.43,165.15,168.05,0.0,0.0,4.0,470.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00018000,2025-10-03 17:25:37+00:00,18.0,170.0,168.8,172.0,0.0,0.0,10.0,561.0,2.425785185546875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00019000,2025-09-10 18:59:29+00:00,19.0,158.16,161.05,168.6,0.0,0.0,1.0,367.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00020000,2025-11-06 20:58:04+00:00,20.0,168.17,166.9,169.95,0.0,0.0,8.0,1198.0,2.3437541406249993,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00021000,2025-11-04 20:50:49+00:00,21.0,179.25,165.85,169.05,0.0,0.0,40.0,516.0,2.318363579101562,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00022000,2025-11-07 19:29:26+00:00,22.0,162.91,165.65,167.15,-5.6100006,-3.3289819,20.0,257.0,2.208988852539062,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00023000,2025-10-17 17:35:09+00:00,23.0,160.1,163.85,167.05,0.0,0.0,6.0,474.0,2.2187544531249994,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00024000,2025-10-15 15:42:39+00:00,24.0,157.25,162.85,166.05,0.0,0.0,2.0,1080.0,2.1718795703125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00025000,2025-11-05 19:39:38+00:00,25.0,176.7,161.95,165.0,0.0,0.0,1.0,1128.0,2.1523483691406247,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00026000,2025-10-28 19:34:48+00:00,26.0,177.4,160.9,164.05,0.0,0.0,2.0,196.0,2.1093797265624996,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00027000,2025-11-05 20:55:00+00:00,27.0,169.1,159.9,163.1,0.0,0.0,50.0,786.0,2.090825085449218,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00028000,2025-10-15 16:22:40+00:00,28.0,152.65,158.9,162.1,0.0,0.0,8.0,147.0,2.050786123046875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00029000,2025-10-16 13:58:25+00:00,29.0,153.38,157.9,161.1,0.0,0.0,30.0,226.0,2.0117237207031247,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00030000,2025-11-07 16:48:27+00:00,30.0,150.57,157.75,159.1,-8.779999,-5.509883,19.0,2749.0,1.9082035839843752,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00031000,2025-11-07 20:41:12+00:00,31.0,156.5,155.95,158.8,-16.630005,-9.605501,1.0,258.0,1.82421962890625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00031500,2025-11-06 19:35:52+00:00,31.5,159.42,155.45,158.6,0.0,0.0,170.0,390.0,1.9423831005859378,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00032000,2025-10-20 14:09:31+00:00,32.0,150.95,154.95,158.15,0.0,0.0,2.0,191.0,1.9433596582031252,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00032500,2025-11-06 15:55:59+00:00,32.5,159.13,154.45,157.65,0.0,0.0,10.0,779.0,1.9267581787109376,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00033000,2025-11-06 16:48:10+00:00,33.0,155.95,153.95,157.15,0.0,0.0,5.0,449.0,1.9101566992187502,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00033500,2025-11-07 18:45:52+00:00,33.5,151.85,153.45,156.65,2.75,1.8443996,10.0,140.0,1.8935552197265624,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00034000,2025-11-06 16:48:10+00:00,34.0,154.95,152.95,156.15,0.0,0.0,5.0,232.0,1.876953740234375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00034500,2025-10-21 13:39:05+00:00,34.5,148.3,152.45,155.65,0.0,0.0,2.0,253.0,1.861328818359375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00035000,2025-11-03 19:14:48+00:00,35.0,174.53,152.05,155.1,0.0,0.0,367.0,1231.0,1.8623053759765624,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00035500,2025-09-29 13:32:35+00:00,35.5,147.5,151.5,154.65,0.0,0.0,62.0,220.0,1.8466804541015622,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00036000,2025-10-30 18:06:12+00:00,36.0,168.42,151.0,154.15,0.0,0.0,20.0,828.0,1.8320320898437497,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00036500,2025-10-21 13:38:13+00:00,36.5,146.45,150.5,153.7,0.0,0.0,24.0,102.0,1.8320320898437497,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00037000,2025-10-30 18:18:28+00:00,37.0,167.0,150.0,153.2,0.0,0.0,2.0,599.0,1.8173837255859375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00037500,2025-10-21 13:35:45+00:00,37.5,145.5,149.5,152.7,0.0,0.0,2.0,339.0,1.8027353613281247,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00038000,2025-09-25 14:58:00+00:00,38.0,140.43,149.0,152.2,0.0,0.0,4.0,699.0,1.787110439453125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00038500,2025-10-31 16:34:03+00:00,38.5,166.18,148.5,151.7,0.0,0.0,5.0,340.0,1.7734386328124998,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00039000,2025-10-29 13:30:09+00:00,39.0,168.47,148.0,151.4,0.0,0.0,200.0,656.0,1.8154306103515623,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00039500,2025-09-09 19:12:35+00:00,39.5,130.46,143.3,146.25,0.0,0.0,6.0,450.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00040000,2025-11-06 20:18:28+00:00,40.0,150.43,147.9,149.25,0.0,0.0,20.0,6816.0,1.7158217333984376,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00040500,2025-10-17 19:47:06+00:00,40.5,143.53,146.55,149.7,0.0,0.0,1.0,1096.0,1.732423212890625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00041000,2025-11-03 20:39:00+00:00,41.0,166.25,146.9,148.3,0.0,0.0,1.0,2013.0,1.7041030419921874,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00041500,2025-08-28 18:30:42+00:00,41.5,139.9,135.85,139.05,0.0,0.0,10.0,1263.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00042000,2025-10-29 19:59:08+00:00,42.0,165.53,145.9,147.3,0.0,0.0,600.0,3131.0,1.677735986328125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00042500,2025-10-09 13:30:00+00:00,42.5,150.2,145.4,146.8,0.0,0.0,1.0,2037.0,1.6650407373046878,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00043000,2025-11-07 16:44:46+00:00,43.0,138.25,144.9,146.3,-10.75,-7.214765,8.0,3011.0,1.65234548828125,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00043500,2025-10-24 19:02:44+00:00,43.5,143.2,144.4,145.8,0.0,0.0,7.0,2663.0,1.6396502392578123,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00044000,2025-10-28 19:26:48+00:00,44.0,158.2,143.05,146.25,0.0,0.0,3.0,1537.0,1.654298603515625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00044500,2025-09-29 16:32:17+00:00,44.5,142.0,142.55,145.75,3.550003,2.5641048,2.0,1421.0,1.6416033544921875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00045000,2025-11-07 16:53:43+00:00,45.0,136.17,142.95,144.25,-19.540009,-12.548974,22.0,8057.0,1.6025410498046875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00045500,2025-09-30 14:22:42+00:00,45.5,139.95,141.6,144.8,0.0,0.0,2.0,1046.0,1.6416033544921875,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00046000,2025-10-28 17:09:09+00:00,46.0,148.32,141.95,143.4,0.0,0.0,1.0,2183.0,1.6171894140625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00046500,2025-10-10 13:29:59+00:00,46.5,147.5,140.6,143.8,0.0,0.0,2.0,713.0,1.6171894140625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00047000,2025-11-03 20:03:18+00:00,47.0,161.92,140.1,143.3,0.0,0.0,50.0,1140.0,1.60547072265625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00047500,2025-10-10 19:01:20+00:00,47.5,140.43,139.6,142.8,0.0,0.0,11.0,1022.0,1.593263752441406,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00048000,2025-10-15 17:11:23+00:00,48.0,130.88,139.95,141.35,0.0,0.0,10.0,8064.0,1.5576193994140621,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00048500,2025-11-04 19:37:50+00:00,48.5,151.83,139.45,140.9,0.0,0.0,3.0,8403.0,1.5585959570312498,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00049000,2025-10-31 19:46:16+00:00,49.0,155.55,138.15,141.3,0.0,0.0,1.0,729.0,1.569826369628906,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00049500,2025-10-17 15:44:28+00:00,49.5,132.75,138.5,139.9,0.0,0.0,1.0,10220.0,1.5468772656249998,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00050000,2025-11-07 20:54:40+00:00,50.0,137.85,138.3,139.8,-2.149994,-1.53571,542.0,30070.0,1.6709000830078127,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00050500,2025-10-29 19:40:05+00:00,50.5,157.97,137.8,139.3,0.0,0.0,100.0,10810.0,1.6586931127929687,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00051000,2025-10-20 19:56:36+00:00,51.0,132.47,136.15,139.35,0.0,0.0,4.0,556.0,1.5356468530273437,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00051500,2025-11-06 20:12:44+00:00,51.5,139.4,135.65,138.85,0.0,0.0,30.0,351.0,1.5244164404296874,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00052000,2025-10-14 13:47:25+00:00,52.0,129.44,135.15,138.35,0.0,0.0,1.0,1505.0,1.5136743066406249,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00052500,2025-10-28 18:48:17+00:00,52.5,147.85,134.65,137.85,0.0,0.0,2.0,770.0,1.5029321728515623,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00053000,2025-09-11 19:38:24+00:00,53.0,124.21,128.9,132.95,0.0,0.0,15.0,1024.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00053500,2025-10-28 18:12:11+00:00,53.5,145.15,133.65,136.85,0.0,0.0,2.0,1668.0,1.4814479052734375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00054000,2025-10-21 19:11:03+00:00,54.0,128.05,133.2,135.65,0.0,0.0,1.0,659.0,1.3066440917968747,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00054500,2025-10-20 18:15:27+00:00,54.5,130.0,132.7,135.9,0.0,0.0,3.0,1307.0,1.48047134765625,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00055000,2025-11-06 20:43:21+00:00,55.0,134.01,133.05,134.4,0.0,0.0,39.0,8987.0,1.4404324853515624,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00055500,2025-09-02 13:46:56+00:00,55.5,116.98,0.0,0.0,0.0,0.0,5.0,955.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00056000,2025-10-10 19:08:32+00:00,56.0,132.2,132.05,133.5,0.0,0.0,2.0,3357.0,1.4404324853515624,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00056500,2025-10-30 18:19:44+00:00,56.5,147.8,130.7,133.9,0.0,0.0,2.0,164.0,1.439455927734375,True,REGULAR,USD,call,NVDA,2026-01-16
NVDA260116C00057000,2025-10-31 18:51:06+00:00,57.0,147.56,130.2,133.4,0.0,0.0,2.0,857.0,1.4296903515625,True,REGULAR,USD,call,NVDA,2026-01-16
